                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 1.5994,                 1.5545,                 1.5864,                0.26173,                0.26724,                0.18325,                0.06213,                 2.4075,                 2.5401,                 2.3565,              0.0012434,              0.0012434,              0.0012434
                     80,                 1.5529,                 1.5017,                 1.5624,                 0.2148,                  0.273,                0.16812,                0.05587,                 2.4313,                 2.5451,                 2.3878,              0.0012379,              0.0012379,              0.0012379
                     81,                 1.5533,                 1.4757,                 1.5475,                0.23836,                0.28549,                 0.1701,                0.05672,                 2.4498,                 2.5788,                 2.3731,              0.0012324,              0.0012324,              0.0012324
                     82,                 1.5309,                 1.4529,                 1.5387,                0.24415,                0.25573,                0.16959,                0.05556,                 2.4682,                 2.5894,                 2.3877,              0.0012269,              0.0012269,              0.0012269
                     83,                 1.5165,                 1.4291,                 1.5259,                0.27165,                0.28928,                  0.191,                0.06126,                 2.4571,                  2.594,                 2.3975,              0.0012214,              0.0012214,              0.0012214
                     84,                  1.507,                 1.4216,                 1.5121,                0.27035,                0.27492,                0.19444,                0.06166,                 2.4577,                 2.5536,                 2.3955,              0.0012159,              0.0012159,              0.0012159
                     85,                 1.5071,                 1.4189,                 1.5195,                0.22284,                0.28629,                0.17228,                0.05263,                 2.5354,                 2.6304,                 2.4793,              0.0012104,              0.0012104,              0.0012104
                     86,                 1.5184,                 1.4335,                 1.5243,                0.26586,                0.27118,                0.17514,                 0.0585,                 2.5031,                 2.5695,                 2.4193,              0.0012049,              0.0012049,              0.0012049
                     87,                 1.4927,                   1.38,                 1.4972,                0.24314,                0.24811,                0.17476,                0.05664,                  2.513,                 2.6153,                 2.4352,              0.0011994,              0.0011994,              0.0011994
                     88,                 1.4873,                 1.3762,                 1.5094,                0.26708,                0.25868,                0.18432,                0.05994,                 2.4873,                 2.5618,                 2.4274,              0.0011939,              0.0011939,              0.0011939
                     89,                 1.4697,                 1.3437,                 1.4878,                0.23202,                0.26259,                0.15912,                0.05265,                 2.5697,                  2.658,                 2.5025,              0.0011884,              0.0011884,              0.0011884
                     90,                 1.4666,                 1.3456,                 1.4792,                0.25788,                0.27256,                0.18301,                0.05929,                 2.5249,                 2.5848,                 2.4677,              0.0011829,              0.0011829,              0.0011829
                     91,                 1.4697,                 1.3407,                 1.4833,                 0.2523,                0.26152,                0.16363,                0.05602,                 2.5536,                 2.5658,                 2.4767,              0.0011774,              0.0011774,              0.0011774
                     92,                 1.4658,                 1.3418,                 1.4875,                0.23877,                 0.2778,                0.17252,                 0.0564,                 2.5042,                 2.6052,                 2.4263,              0.0011719,              0.0011719,              0.0011719
                     93,                 1.4405,                 1.2765,                 1.4541,                0.26777,                0.27007,                0.17597,                0.05567,                 2.5838,                 2.6126,                 2.5134,              0.0011664,              0.0011664,              0.0011664
                     94,                 1.4807,                  1.336,                 1.4916,                 0.2566,                 0.2481,                0.18121,                0.06161,                 2.4721,                 2.5817,                  2.435,              0.0011609,              0.0011609,              0.0011609
